gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:53:20.386841000Z_45.56.98.222.s2c_ndttrace,0,0,a-->b,64,34,35,33,33,33,61,0,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:53:20.386841000Z_45.56.98.222.s2c_ndttrace,0,0,b-->a,29,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:53:36.870716000Z_101.100.131.190.s2c_ndttrace,0,0,a-->b,1079,80,144,78,78,78,1076,1,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:53:36.870716000Z_101.100.131.190.s2c_ndttrace,0,0,b-->a,574,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:03.396932000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,11337,61,38,59,59,59,11329,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:03.396932000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,4785,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:07.9790000Z_122.56.201.181.s2c_ndttrace,0,0,a-->b,21209,305,6,303,303,303,21209,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:07.9790000Z_122.56.201.181.s2c_ndttrace,0,0,b-->a,14691,2,2,0,0,0,1,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:07.9790000Z_122.56.201.181.s2c_ndttrace,0,1,a-->b,6377,2,2,0,0,0,5255,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:54:07.9790000Z_122.56.201.181.s2c_ndttrace,0,1,b-->a,3137,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:56:18.371046000Z_115.188.183.5.s2c_ndttrace,0,0,a-->b,7291,22,30,20,20,20,7221,1,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:56:18.371046000Z_115.188.183.5.s2c_ndttrace,0,0,b-->a,3730,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:56:37.565798000Z_121.72.5.171.s2c_ndttrace,0,0,a-->b,3631,99,152,97,97,97,3628,1,4,4
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:56:37.565798000Z_121.72.5.171.s2c_ndttrace,0,0,b-->a,2056,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:57:20.909660000Z_122.62.108.223.s2c_ndttrace,0,0,a-->b,41150,92,38,90,90,90,41111,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:57:20.909660000Z_122.62.108.223.s2c_ndttrace,0,0,b-->a,20273,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:57:41.975936000Z_122.62.108.223.s2c_ndttrace,0,0,a-->b,36962,13,22,11,11,11,36927,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:57:41.975936000Z_122.62.108.223.s2c_ndttrace,0,0,b-->a,16337,2,2,0,0,0,0,0,1,1
